x,y,V,t
5113.01,1954.45,130.143,31.44
5113.8,1953.41,130.173,31.45
5114.59,1952.38,130.202,31.46
5115.38,1951.34,130.232,31.47
5116.17,1950.3,130.262,31.48
5116.95,1949.26,130.292,31.49
5117.74,1948.23,130.321,31.5
5118.53,1947.19,130.351,31.51
5119.31,1946.15,130.38,31.52
5120.1,1945.11,130.41,31.53
5120.89,1944.07,130.44,31.54
5121.67,1943.03,130.469,31.55
5122.46,1941.98,130.499,31.56
5123.24,1940.94,130.528,31.57
5124.03,1939.9,130.558,31.58
5124.81,1938.86,130.588,31.59
5125.6,1937.81,130.617,31.6
5126.38,1936.77,130.647,31.61
5127.16,1935.72,130.676,31.62
5127.95,1934.68,130.706,31.63
5128.73,1933.63,130.736,31.64
5129.51,1932.58,130.765,31.65
5130.3,1931.53,130.795,31.66
5131.08,1930.49,130.825,31.67
5131.86,1929.44,130.854,31.68
5132.64,1928.39,130.884,31.69
5133.42,1927.34,130.914,31.7
5134.2,1926.29,130.943,31.71
5134.99,1925.24,130.973,31.72
5135.77,1924.18,131.003,31.73
5136.55,1923.13,131.032,31.74
5137.33,1922.08,131.062,31.75
5138.11,1921.03,131.092,31.76
5138.89,1919.97,131.121,31.77
5139.66,1918.92,131.151,31.78
5140.44,1917.86,131.181,31.79
5141.22,1916.81,131.21,31.8
5142,1915.75,131.24,31.81
5142.78,1914.69,131.27,31.82
5143.55,1913.63,131.299,31.83
5144.33,1912.58,131.329,31.84
5145.11,1911.52,131.359,31.85
5145.89,1910.46,131.389,31.86
5146.66,1909.4,131.418,31.87
5147.44,1908.34,131.448,31.88
5148.21,1907.28,131.478,31.89
5148.99,1906.21,131.507,31.9
5149.76,1905.15,131.537,31.91
5150.54,1904.09,131.567,31.92
5151.31,1903.03,131.597,31.93
5152.09,1901.96,131.626,31.94
5152.86,1900.9,131.656,31.95
5153.64,1899.83,131.686,31.96
5154.41,1898.77,131.715,31.97
5155.18,1897.7,131.745,31.98
5155.96,1896.63,131.774,31.99
5156.73,1895.57,131.804,32
5157.5,1894.5,131.833,32.01
5158.27,1893.43,131.863,32.02
5159.04,1892.36,131.892,32.03
5159.82,1891.29,131.922,32.04
5160.59,1890.22,131.951,32.05
5161.36,1889.15,131.981,32.06
5162.13,1888.08,132.01,32.07
5162.9,1887.01,132.04,32.08
5163.67,1885.93,132.069,32.09
5164.44,1884.86,132.099,32.1
5165.21,1883.79,132.128,32.11
5165.98,1882.71,132.158,32.12
5166.75,1881.64,132.188,32.13
5167.51,1880.56,132.217,32.14
5168.28,1879.48,132.247,32.15
5169.05,1878.41,132.276,32.16
5169.82,1877.33,132.306,32.17
5170.58,1876.25,132.335,32.18
5171.35,1875.17,132.365,32.19
5172.12,1874.1,132.394,32.2
5172.89,1873.02,132.424,32.21
5173.65,1871.94,132.453,32.22
5174.42,1870.85,132.483,32.23
5175.18,1869.77,132.513,32.24
5175.95,1868.69,132.542,32.25
5176.71,1867.61,132.572,32.26
5177.48,1866.53,132.601,32.27
5178.24,1865.44,132.631,32.28
5179.01,1864.36,132.66,32.29
5179.77,1863.27,132.69,32.3
5180.53,1862.19,132.72,32.31
5181.3,1861.1,132.749,32.32
5182.06,1860.02,132.779,32.33
5182.82,1858.93,132.808,32.34
5183.58,1857.84,132.838,32.35
5184.35,1856.75,132.867,32.36
5185.11,1855.67,132.897,32.37
5185.87,1854.58,132.927,32.38
5186.63,1853.49,132.956,32.39
5187.39,1852.4,132.986,32.4
5188.15,1851.31,133.015,32.41
5188.91,1850.21,133.045,32.42
5189.67,1849.12,133.074,32.43
5190.43,1848.03,133.104,32.44
5191.19,1846.94,133.133,32.45
5191.95,1845.84,133.162,32.46
5192.71,1844.75,133.192,32.47
5193.47,1843.65,133.221,32.48
5194.23,1842.56,133.25,32.49
5194.99,1841.46,133.28,32.5
5195.74,1840.37,133.309,32.51
5196.5,1839.27,133.338,32.52
5197.26,1838.17,133.368,32.53
5198.01,1837.07,133.397,32.54
5198.77,1835.98,133.426,32.55
5199.53,1834.88,133.456,32.56
5200.28,1833.78,133.485,32.57
5201.04,1832.68,133.514,32.58
5201.79,1831.57,133.544,32.59
5202.55,1830.47,133.573,32.6
5203.3,1829.37,133.602,32.61
5204.06,1828.27,133.632,32.62
5204.81,1827.17,133.661,32.63
5205.57,1826.06,133.691,32.64
5206.32,1824.96,133.72,32.65
5207.07,1823.85,133.749,32.66
5207.83,1822.75,133.779,32.67
5208.58,1821.64,133.808,32.68
5209.33,1820.54,133.837,32.69
5210.08,1819.43,133.867,32.7
5210.84,1818.32,133.896,32.71
5211.59,1817.21,133.925,32.72
5212.34,1816.1,133.955,32.73
5213.09,1814.99,133.984,32.74
5213.84,1813.88,134.013,32.75
5214.59,1812.77,134.043,32.76
5215.34,1811.66,134.072,32.77
5216.09,1810.55,134.101,32.78
5216.84,1809.44,134.131,32.79
5217.59,1808.33,134.16,32.8
5218.34,1807.21,134.189,32.81
5219.09,1806.1,134.219,32.82
5219.84,1804.99,134.248,32.83
5220.58,1803.87,134.277,32.84
5221.33,1802.76,134.307,32.85
5222.08,1801.64,134.336,32.86
5222.83,1800.52,134.365,32.87
5223.57,1799.41,134.395,32.88
5224.32,1798.29,134.424,32.89
5225.07,1797.17,134.453,32.9
5225.81,1796.05,134.482,32.91
5226.56,1794.93,134.511,32.92
5227.3,1793.82,134.54,32.93
5228.05,1792.69,134.569,32.94
5228.79,1791.57,134.598,32.95
5229.54,1790.45,134.627,32.96
5230.28,1789.33,134.656,32.97
5231.03,1788.21,134.685,32.98
5231.77,1787.09,134.714,32.99
5232.51,1785.96,134.744,33
5233.26,1784.84,134.773,33.01
5234,1783.71,134.802,33.02
5234.74,1782.59,134.831,33.03
5235.49,1781.46,134.86,33.04
5236.23,1780.34,134.889,33.05
5236.97,1779.21,134.918,33.06
5237.71,1778.08,134.947,33.07
5238.45,1776.96,134.976,33.08
5239.19,1775.83,135.005,33.09
5239.93,1774.7,135.034,33.1
5240.67,1773.57,135.063,33.11
5241.41,1772.44,135.092,33.12
5242.15,1771.31,135.121,33.13
5242.89,1770.18,135.15,33.14
5243.63,1769.05,135.179,33.15
5244.37,1767.91,135.208,33.16
5245.11,1766.78,135.237,33.17
5245.85,1765.65,135.267,33.18
5246.58,1764.52,135.296,33.19
5247.32,1763.38,135.325,33.2
5248.06,1762.25,135.354,33.21
5248.8,1761.11,135.383,33.22
5249.53,1759.98,135.412,33.23
5250.27,1758.84,135.441,33.24
5251.01,1757.7,135.47,33.25
5251.74,1756.56,135.499,33.26
5252.48,1755.43,135.528,33.27
5253.21,1754.29,135.557,33.28
5253.95,1753.15,135.586,33.29
5254.68,1752.01,135.615,33.3
5255.42,1750.87,135.644,33.31
5256.15,1749.73,135.673,33.32
5256.89,1748.59,135.702,33.33
5257.62,1747.45,135.73,33.34
5258.35,1746.3,135.759,33.35
5259.09,1745.16,135.788,33.36
5259.82,1744.02,135.817,33.37
5260.55,1742.87,135.845,33.38
5261.28,1741.73,135.874,33.39
5262.01,1740.59,135.903,33.4
5262.75,1739.44,135.932,33.41
5263.48,1738.29,135.96,33.42
5264.21,1737.15,135.989,33.43
5264.94,1736,136.018,33.44
5265.67,1734.85,136.047,33.45
5266.4,1733.71,136.075,33.46
5267.13,1732.56,136.104,33.47
5267.86,1731.41,136.133,33.48
5268.59,1730.26,136.161,33.49
5269.32,1729.11,136.19,33.5
5270.05,1727.96,136.219,33.51
5270.77,1726.81,136.247,33.52
5271.5,1725.66,136.276,33.53
5272.23,1724.5,136.305,33.54
5272.96,1723.35,136.334,33.55
5273.68,1722.2,136.362,33.56
5274.41,1721.04,136.391,33.57
5275.14,1719.89,136.42,33.58
5275.86,1718.73,136.448,33.59
5276.59,1717.58,136.477,33.6
5277.32,1716.42,136.506,33.61
5278.04,1715.27,136.534,33.62
5278.77,1714.11,136.563,33.63
5279.49,1712.95,136.592,33.64
5280.22,1711.8,136.62,33.65
5280.94,1710.64,136.649,33.66
5281.66,1709.48,136.678,33.67
5282.39,1708.32,136.706,33.68
5283.11,1707.16,136.735,33.69
5283.84,1706,136.764,33.7
5284.56,1704.84,136.792,33.71
5285.28,1703.68,136.821,33.72
5286,1702.51,136.85,33.73
5286.73,1701.35,136.878,33.74
5287.45,1700.19,136.907,33.75
5288.17,1699.02,136.936,33.76
5288.89,1697.86,136.964,33.77
5289.61,1696.7,136.992,33.78
5290.33,1695.53,137.021,33.79
5291.05,1694.36,137.049,33.8
5291.77,1693.2,137.077,33.81
5292.49,1692.03,137.106,33.82
5293.21,1690.87,137.134,33.83
5293.93,1689.7,137.162,33.84
5294.65,1688.53,137.191,33.85
5295.37,1687.36,137.219,33.86
5296.09,1686.19,137.247,33.87
5296.8,1685.02,137.276,33.88
5297.52,1683.85,137.304,33.89
5298.24,1682.68,137.332,33.9
5298.96,1681.51,137.36,33.91
5299.67,1680.34,137.389,33.92
5300.39,1679.17,137.417,33.93
5301.1,1677.99,137.445,33.94
5301.82,1676.82,137.474,33.95
5302.54,1675.65,137.502,33.96
5303.25,1674.47,137.53,33.97
5303.97,1673.3,137.559,33.98
5304.68,1672.12,137.587,33.99
5305.4,1670.95,137.615,34
5306.11,1669.77,137.643,34.01
5306.82,1668.59,137.672,34.02
5307.54,1667.42,137.7,34.03
5308.25,1666.24,137.728,34.04
5308.96,1665.06,137.756,34.05
5309.68,1663.88,137.785,34.06
5310.39,1662.7,137.813,34.07
5311.1,1661.52,137.841,34.08
5311.81,1660.34,137.869,34.09
5312.53,1659.16,137.898,34.1
5313.24,1657.98,137.926,34.11
5313.95,1656.8,137.954,34.12
5314.66,1655.61,137.982,34.13
5315.37,1654.43,138.01,34.14
5316.08,1653.25,138.039,34.15
5316.79,1652.06,138.067,34.16
5317.5,1650.88,138.095,34.17
5318.21,1649.69,138.123,34.18
5318.92,1648.51,138.151,34.19
5319.63,1647.32,138.179,34.2
5320.33,1646.14,138.207,34.21
5321.04,1644.95,138.235,34.22
5321.75,1643.76,138.263,34.23
5322.46,1642.58,138.291,34.24
5323.17,1641.39,138.319,34.25
5323.87,1640.2,138.346,34.26
5324.58,1639.01,138.374,34.27
5325.29,1637.82,138.402,34.28
5325.99,1636.63,138.43,34.29
5326.7,1635.44,138.458,34.3
5327.4,1634.25,138.486,34.31
5328.11,1633.05,138.514,34.32
5328.81,1631.86,138.542,34.33
5329.52,1630.67,138.569,34.34
5330.22,1629.48,138.597,34.35
5330.93,1628.28,138.625,34.36
5331.63,1627.09,138.653,34.37
5332.33,1625.89,138.681,34.38
5333.04,1624.7,138.709,34.39
5333.74,1623.5,138.736,34.4
5334.44,1622.31,138.764,34.41
5335.15,1621.11,138.792,34.42
5335.85,1619.91,138.82,34.43
5336.55,1618.71,138.848,34.44
5337.25,1617.52,138.875,34.45
5337.95,1616.32,138.903,34.46
5338.65,1615.12,138.931,34.47
5339.35,1613.92,138.959,34.48
5340.05,1612.72,138.986,34.49
5340.75,1611.52,139.014,34.5
5341.45,1610.32,139.042,34.51
5342.15,1609.12,139.07,34.52
5342.85,1607.91,139.097,34.53
5343.55,1606.71,139.125,34.54
5344.25,1605.51,139.153,34.55
5344.95,1604.3,139.181,34.56
5345.65,1603.1,139.208,34.57
5346.34,1601.9,139.236,34.58
5347.04,1600.69,139.264,34.59
5347.74,1599.48,139.292,34.6
5348.44,1598.28,139.319,34.61
5349.13,1597.07,139.346,34.62
5349.83,1595.87,139.374,34.63
5350.53,1594.66,139.401,34.64
5351.22,1593.45,139.429,34.65
5351.92,1592.24,139.456,34.66
5352.61,1591.03,139.483,34.67
5353.31,1589.82,139.511,34.68
5354,1588.61,139.538,34.69
5354.7,1587.4,139.566,34.7
5355.39,1586.19,139.593,34.71
5356.08,1584.98,139.62,34.72
5356.78,1583.77,139.648,34.73
5357.47,1582.56,139.675,34.74
5358.16,1581.34,139.702,34.75
5358.86,1580.13,139.73,34.76
5359.55,1578.92,139.757,34.77
5360.24,1577.7,139.784,34.78
5360.93,1576.49,139.812,34.79
5361.62,1575.27,139.839,34.8
5362.32,1574.06,139.866,34.81
5363.01,1572.84,139.894,34.82
5363.7,1571.62,139.921,34.83
5364.39,1570.41,139.948,34.84
5365.08,1569.19,139.975,34.85
5365.77,1567.97,140.003,34.86
5366.46,1566.75,140.03,34.87
5367.15,1565.53,140.057,34.88
5367.83,1564.32,140.085,34.89
5368.52,1563.1,140.112,34.9
5369.21,1561.88,140.139,34.91
5369.9,1560.65,140.166,34.92
5370.59,1559.43,140.194,34.93
5371.28,1558.21,140.221,34.94
5371.96,1556.99,140.248,34.95
5372.65,1555.77,140.275,34.96
5373.34,1554.54,140.302,34.97
5374.02,1553.32,140.33,34.98
5374.71,1552.1,140.357,34.99
5375.39,1550.87,140.384,35
5376.08,1549.65,140.411,35.01
5376.77,1548.42,140.438,35.02
5377.45,1547.19,140.465,35.03
5378.13,1545.97,140.492,35.04
5378.82,1544.74,140.519,35.05
5379.5,1543.51,140.546,35.06
5380.19,1542.29,140.573,35.07
5380.87,1541.06,140.599,35.08
5381.55,1539.83,140.626,35.09
5382.24,1538.6,140.653,35.1
5382.92,1537.37,140.68,35.11
5383.6,1536.14,140.707,35.12
5384.28,1534.91,140.734,35.13
5384.97,1533.68,140.76,35.14
5385.65,1532.45,140.787,35.15
5386.33,1531.21,140.814,35.16
5387.01,1529.98,140.841,35.17
5387.69,1528.75,140.868,35.18
5388.37,1527.51,140.894,35.19
5389.05,1526.28,140.921,35.2
5389.73,1525.05,140.948,35.21
5390.41,1523.81,140.975,35.22
5391.09,1522.58,141.001,35.23
5391.77,1521.34,141.028,35.24
5392.45,1520.1,141.055,35.25
5393.12,1518.87,141.082,35.26
5393.8,1517.63,141.108,35.27
5394.48,1516.39,141.135,35.28
5395.16,1515.15,141.162,35.29
5395.84,1513.92,141.189,35.3
5396.51,1512.68,141.215,35.31
5397.19,1511.44,141.242,35.32
5397.87,1510.2,141.269,35.33
5398.54,1508.96,141.295,35.34
5399.22,1507.72,141.322,35.35
5399.89,1506.47,141.349,35.36
5400.57,1505.23,141.375,35.37
5401.24,1503.99,141.402,35.38
5401.92,1502.75,141.429,35.39
5402.59,1501.5,141.455,35.4
5403.27,1500.26,141.482,35.41
5403.94,1499.02,141.509,35.42
5404.61,1497.77,141.535,35.43
5405.29,1496.53,141.561,35.44
5405.96,1495.28,141.588,35.45
5406.63,1494.04,141.614,35.46
5407.3,1492.79,141.64,35.47
5407.98,1491.54,141.666,35.48
5408.65,1490.3,141.693,35.49
5409.32,1489.05,141.719,35.5
5409.99,1487.8,141.745,35.51
5410.66,1486.55,141.772,35.52
5411.33,1485.3,141.798,35.53
5412,1484.05,141.824,35.54
5412.67,1482.8,141.85,35.55
5413.34,1481.55,141.877,35.56
5414.01,1480.3,141.903,35.57
5414.68,1479.05,141.929,35.58
5415.35,1477.8,141.955,35.59
5416.02,1476.55,141.981,35.6
5416.69,1475.29,142.008,35.61
5417.36,1474.04,142.034,35.62
5418.02,1472.79,142.06,35.63
5418.69,1471.53,142.086,35.64
5419.36,1470.28,142.112,35.65
5420.03,1469.02,142.138,35.66
5420.69,1467.77,142.165,35.67
5421.36,1466.51,142.191,35.68
5422.03,1465.26,142.217,35.69
5422.69,1464,142.243,35.7
5423.36,1462.74,142.269,35.71
5424.02,1461.49,142.295,35.72
5424.69,1460.23,142.321,35.73
5425.35,1458.97,142.348,35.74
5426.02,1457.71,142.374,35.75
5426.68,1456.45,142.4,35.76
5427.34,1455.19,142.426,35.77
5428.01,1453.93,142.452,35.78
5428.67,1452.67,142.478,35.79
5429.33,1451.41,142.504,35.8
5430,1450.15,142.53,35.81
5430.66,1448.89,142.556,35.82
5431.32,1447.62,142.582,35.83
5431.98,1446.36,142.608,35.84
5432.65,1445.1,142.633,35.85
5433.31,1443.83,142.659,35.86
5433.97,1442.57,142.685,35.87
5434.63,1441.3,142.71,35.88
5435.29,1440.04,142.736,35.89
5435.95,1438.77,142.762,35.9
5436.61,1437.51,142.787,35.91
5437.27,1436.24,142.813,35.92
5437.93,1434.97,142.839,35.93
5438.59,1433.71,142.864,35.94
5439.25,1432.44,142.89,35.95
5439.9,1431.17,142.916,35.96
5440.56,1429.9,142.941,35.97
5441.22,1428.63,142.967,35.98
5441.88,1427.36,142.993,35.99
5442.54,1426.09,143.018,36
5443.19,1424.82,143.044,36.01
5443.85,1423.55,143.069,36.02
5444.51,1422.28,143.095,36.03
5445.16,1421.01,143.121,36.04
5445.82,1419.74,143.146,36.05
5446.47,1418.47,143.172,36.06
5447.13,1417.19,143.197,36.07
5447.78,1415.92,143.223,36.08
5448.44,1414.65,143.248,36.09
5449.09,1413.37,143.274,36.1
5449.75,1412.1,143.299,36.11
5450.4,1410.82,143.325,36.12
5451.06,1409.55,143.35,36.13
5451.71,1408.27,143.376,36.14
5452.36,1406.99,143.401,36.15
5453.02,1405.72,143.427,36.16
5453.67,1404.44,143.452,36.17
5454.32,1403.16,143.478,36.18
5454.97,1401.89,143.503,36.19
5455.62,1400.61,143.529,36.2
5456.28,1399.33,143.554,36.21
5456.93,1398.05,143.579,36.22
5457.58,1396.77,143.604,36.23
5458.23,1395.49,143.629,36.24
5458.88,1394.21,143.654,36.25
5459.53,1392.93,143.68,36.26
5460.18,1391.65,143.705,36.27
5460.83,1390.36,143.73,36.28
5461.48,1389.08,143.755,36.29
5462.13,1387.8,143.78,36.3
5462.77,1386.51,143.805,36.31
5463.42,1385.23,143.83,36.32
5464.07,1383.95,143.855,36.33
5464.72,1382.66,143.88,36.34
5465.37,1381.38,143.905,36.35
5466.01,1380.09,143.93,36.36
5466.66,1378.81,143.955,36.37
5467.31,1377.52,143.98,36.38
5467.95,1376.23,144.005,36.39
5468.6,1374.95,144.03,36.4
5469.25,1373.66,144.055,36.41
5469.89,1372.37,144.08,36.42
5470.54,1371.08,144.105,36.43
5471.18,1369.8,144.13,36.44
5471.83,1368.51,144.155,36.45
5472.47,1367.22,144.18,36.46
5473.11,1365.93,144.205,36.47
5473.76,1364.64,144.229,36.48
5474.4,1363.35,144.254,36.49
5475.05,1362.05,144.279,36.5
5475.69,1360.76,144.304,36.51
5476.33,1359.47,144.329,36.52
5476.97,1358.18,144.354,36.53
5477.62,1356.89,144.379,36.54
5478.26,1355.59,144.404,36.55
5478.9,1354.3,144.428,36.56
5479.54,1353,144.453,36.57
5480.18,1351.71,144.478,36.58
5480.82,1350.42,144.503,36.59
5481.46,1349.12,144.528,36.6
5482.1,1347.82,144.552,36.61
5482.74,1346.53,144.577,36.62
5483.38,1345.23,144.601,36.63
5484.02,1343.93,144.626,36.64
5484.66,1342.64,144.65,36.65
5485.3,1341.34,144.675,36.66
5485.94,1340.04,144.699,36.67
5486.58,1338.74,144.723,36.68
5487.21,1337.44,144.748,36.69
5487.85,1336.14,144.772,36.7
5488.49,1334.84,144.797,36.71
5489.13,1333.54,144.821,36.72
5489.76,1332.24,144.845,36.73
5490.4,1330.94,144.87,36.74
5491.04,1329.64,144.894,36.75
5491.67,1328.34,144.919,36.76
5492.31,1327.04,144.943,36.77
5492.94,1325.73,144.967,36.78
5493.58,1324.43,144.992,36.79
5494.21,1323.13,145.016,36.8
5494.85,1321.82,145.04,36.81
5495.48,1320.52,145.064,36.82
5496.12,1319.21,145.089,36.83
5496.75,1317.91,145.113,36.84
5497.38,1316.6,145.137,36.85
5498.02,1315.3,145.162,36.86
5498.65,1313.99,145.186,36.87
5499.28,1312.68,145.21,36.88
5499.91,1311.38,145.234,36.89
5500.55,1310.07,145.259,36.9
5501.18,1308.76,145.283,36.91
5501.81,1307.45,145.307,36.92
5502.44,1306.14,145.331,36.93
5503.07,1304.84,145.355,36.94
5503.7,1303.53,145.38,36.95
5504.33,1302.22,145.404,36.96
5504.96,1300.91,145.428,36.97
5505.59,1299.59,145.452,36.98
5506.22,1298.28,145.476,36.99
5506.85,1296.97,145.5,37
5507.48,1295.66,145.524,37.01
5508.11,1294.35,145.548,37.02
5508.74,1293.03,145.571,37.03
5509.37,1291.72,145.595,37.04
5509.99,1290.41,145.619,37.05
5510.62,1289.09,145.643,37.06
5511.25,1287.78,145.666,37.07
5511.88,1286.46,145.69,37.08
5512.5,1285.15,145.714,37.09
5513.13,1283.83,145.738,37.1
5513.76,1282.52,145.761,37.11
5514.38,1281.2,145.785,37.12
5515.01,1279.88,145.809,37.13
5515.63,1278.57,145.833,37.14
5516.26,1277.25,145.856,37.15
5516.88,1275.93,145.88,37.16
5517.51,1274.61,145.904,37.17
5518.13,1273.29,145.927,37.18
5518.76,1271.98,145.951,37.19
5519.38,1270.66,145.975,37.2
5520,1269.34,145.998,37.21
5520.63,1268.02,146.022,37.22
5521.25,1266.7,146.046,37.23
5521.87,1265.37,146.069,37.24
5522.49,1264.05,146.093,37.25
5523.12,1262.73,146.116,37.26
5523.74,1261.41,146.14,37.27
5524.36,1260.09,146.164,37.28
5524.98,1258.76,146.187,37.29
5525.6,1257.44,146.211,37.3
5526.22,1256.12,146.234,37.31
5526.84,1254.79,146.258,37.32
5527.46,1253.47,146.281,37.33
5528.08,1252.14,146.305,37.34
5528.7,1250.82,146.328,37.35
5529.32,1249.49,146.352,37.36
5529.94,1248.16,146.375,37.37
5530.56,1246.84,146.398,37.38
5531.18,1245.51,146.421,37.39
5531.8,1244.18,146.444,37.4
5532.41,1242.86,146.468,37.41
5533.03,1241.53,146.491,37.42
5533.65,1240.2,146.514,37.43
5534.27,1238.87,146.537,37.44
5534.88,1237.54,146.56,37.45
5535.5,1236.21,146.583,37.46
5536.12,1234.88,146.606,37.47
5536.73,1233.55,146.629,37.48
5537.35,1232.22,146.652,37.49
5537.96,1230.89,146.675,37.5
5538.58,1229.56,146.698,37.51
5539.19,1228.23,146.722,37.52
5539.81,1226.89,146.745,37.53
5540.42,1225.56,146.768,37.54
5541.04,1224.23,146.791,37.55
5541.65,1222.89,146.814,37.56
5542.26,1221.56,146.837,37.57
5542.88,1220.23,146.86,37.58
5543.49,1218.89,146.883,37.59
5544.1,1217.56,146.905,37.6
5544.71,1216.22,146.928,37.61
5545.33,1214.89,146.951,37.62
5545.94,1213.55,146.974,37.63
5546.55,1212.21,146.997,37.64
5547.16,1210.88,147.02,37.65
5547.77,1209.54,147.043,37.66
5548.38,1208.2,147.066,37.67
5548.99,1206.86,147.089,37.68
5549.6,1205.53,147.112,37.69
5550.21,1204.19,147.135,37.7
5550.82,1202.85,147.157,37.71
5551.43,1201.51,147.18,37.72
5552.04,1200.17,147.203,37.73
5552.65,1198.83,147.226,37.74
5553.26,1197.49,147.249,37.75
5553.87,1196.15,147.271,37.76
5554.48,1194.81,147.293,37.77
5555.08,1193.46,147.316,37.78
5555.69,1192.12,147.338,37.79
5556.3,1190.78,147.361,37.8
5556.9,1189.44,147.383,37.81
5557.51,1188.09,147.406,37.82
5558.12,1186.75,147.428,37.83
5558.72,1185.41,147.451,37.84
5559.33,1184.06,147.473,37.85
5559.94,1182.72,147.495,37.86
5560.54,1181.37,147.518,37.87
5561.15,1180.03,147.54,37.88
5561.75,1178.68,147.562,37.89
5562.35,1177.33,147.585,37.9
5562.96,1175.99,147.607,37.91
5563.56,1174.64,147.63,37.92
5564.17,1173.29,147.652,37.93
5564.77,1171.95,147.674,37.94
5565.37,1170.6,147.696,37.95
5565.97,1169.25,147.719,37.96
5566.58,1167.9,147.741,37.97
5567.18,1166.55,147.763,37.98
5567.78,1165.2,147.786,37.99
5568.38,1163.85,147.808,38
5568.98,1162.5,147.83,38.01
5569.59,1161.15,147.852,38.02
5570.19,1159.8,147.875,38.03
5570.79,1158.45,147.897,38.04
5571.39,1157.1,147.919,38.05
5571.99,1155.75,147.941,38.06
5572.59,1154.39,147.963,38.07
5573.19,1153.04,147.986,38.08
5573.79,1151.69,148.008,38.09
5574.38,1150.33,148.03,38.1
5574.98,1148.98,148.052,38.11
5575.58,1147.63,148.074,38.12
5576.18,1146.27,148.096,38.13
5576.78,1144.92,148.118,38.14
5577.38,1143.56,148.139,38.15
5577.97,1142.21,148.161,38.16
5578.57,1140.85,148.183,38.17
5579.17,1139.49,148.205,38.18
5579.76,1138.14,148.226,38.19
5580.36,1136.78,148.248,38.2
5580.95,1135.42,148.27,38.21
5581.55,1134.06,148.292,38.22
5582.15,1132.71,148.313,38.23
5582.74,1131.35,148.335,38.24
5583.34,1129.99,148.357,38.25
5583.93,1128.63,148.378,38.26
5584.52,1127.27,148.4,38.27
5585.12,1125.91,148.422,38.28
5585.71,1124.55,148.443,38.29
5586.31,1123.19,148.465,38.3
5586.9,1121.83,148.487,38.31
5587.49,1120.47,148.508,38.32
5588.08,1119.1,148.53,38.33
5588.68,1117.74,148.551,38.34
5589.27,1116.38,148.573,38.35
5589.86,1115.02,148.595,38.36
5590.45,1113.65,148.616,38.37
5591.04,1112.29,148.638,38.38
5591.63,1110.93,148.659,38.39
5592.22,1109.56,148.681,38.4
5592.82,1108.2,148.702,38.41
5593.41,1106.83,148.724,38.42
5594,1105.47,148.746,38.43
5594.59,1104.1,148.767,38.44
5595.17,1102.74,148.789,38.45
5595.76,1101.37,148.81,38.46
5596.35,1100,148.831,38.47
5596.94,1098.64,148.853,38.48
5597.53,1097.27,148.874,38.49
5598.12,1095.9,148.895,38.5
5598.7,1094.53,148.916,38.51
5599.29,1093.16,148.937,38.52
5599.88,1091.8,148.958,38.53
5600.47,1090.43,148.98,38.54
5601.05,1089.06,149.001,38.55
5601.64,1087.69,149.022,38.56
5602.23,1086.32,149.043,38.57
5602.81,1084.95,149.064,38.58
5603.4,1083.58,149.085,38.59
5603.98,1082.21,149.106,38.6
5604.57,1080.83,149.127,38.61
5605.15,1079.46,149.148,38.62
5605.74,1078.09,149.169,38.63
5606.32,1076.72,149.19,38.64
5606.9,1075.34,149.211,38.65
5607.49,1073.97,149.232,38.66
5608.07,1072.6,149.253,38.67
5608.65,1071.22,149.274,38.68
5609.24,1069.85,149.295,38.69
5609.82,1068.47,149.316,38.7
5610.4,1067.1,149.336,38.71
5610.98,1065.72,149.357,38.72
5611.57,1064.35,149.378,38.73
5612.15,1062.97,149.399,38.74
5612.73,1061.6,149.42,38.75
5613.31,1060.22,149.441,38.76
5613.89,1058.84,149.462,38.77
5614.47,1057.47,149.483,38.78
5615.05,1056.09,149.503,38.79
5615.63,1054.71,149.524,38.8
5616.21,1053.33,149.545,38.81
5616.79,1051.95,149.566,38.82
5617.37,1050.57,149.587,38.83
5617.95,1049.19,149.607,38.84
5618.53,1047.82,149.628,38.85
5619.1,1046.44,149.648,38.86
5619.68,1045.05,149.669,38.87
5620.26,1043.67,149.689,38.88
5620.84,1042.29,149.71,38.89
5621.42,1040.91,149.73,38.9
5621.99,1039.53,149.75,38.91
5622.57,1038.15,149.771,38.92
5623.14,1036.77,149.791,38.93
5623.72,1035.38,149.811,38.94
5624.3,1034,149.832,38.95
5624.87,1032.62,149.852,38.96
5625.45,1031.23,149.872,38.97
5626.02,1029.85,149.893,38.98
5626.6,1028.46,149.913,38.99
5627.17,1027.08,149.933,39
5627.75,1025.69,149.954,39.01
5628.32,1024.31,149.974,39.02
5628.89,1022.92,149.994,39.03
5629.47,1021.54,150.014,39.04
5630.04,1020.15,150.035,39.05
5630.61,1018.76,150.055,39.06
5631.19,1017.38,150.075,39.07
5631.76,1015.99,150.095,39.08
5632.33,1014.6,150.115,39.09
5632.9,1013.21,150.136,39.1
5633.47,1011.83,150.156,39.11
5634.04,1010.44,150.176,39.12
5634.62,1009.05,150.196,39.13
5635.19,1007.66,150.216,39.14
5635.76,1006.27,150.237,39.15
5636.33,1004.88,150.257,39.16
5636.9,1003.49,150.277,39.17
5637.47,1002.1,150.297,39.18
5638.04,1000.71,150.317,39.19
5638.61,999.317,150.337,39.2
5639.17,997.925,150.357,39.21
5639.74,996.533,150.377,39.22
5640.31,995.141,150.396,39.23
